lien,name,tagline,price,dates
https://mapara.ma/-cartilages-et-articulations-/1759-gph-diffusion-cartilage-de-requin-200-gelules.html,GPH DIFFUSION,CARTILAGE DE REQUIN 200 GÉLULES,"329,00",2022-09-01 11:39:52.862516
https://mapara.ma/-cartilages-et-articulations-/1758-gph-diffusion-cartilage-de-requin-100-gelules.html,GPH DIFFUSION,CARTILAGE DE REQUIN 100 GÉLULES,"180,00",2022-09-01 11:39:52.863127
https://mapara.ma/gynecologie-trouble-urinaires/1757-gph-diffusion-canneberge-bio-200-gelules.html,GPH DIFFUSION,CANNEBERGE BIO 200 GÉLULES,"306,00",2022-09-01 11:39:52.863706
https://mapara.ma/gynecologie-trouble-urinaires/1756-gph-diffusion-canneberge-bio-100-gelules.html,GPH DIFFUSION,CANNEBERGE BIO 100 GÉLULES,"155,00",2022-09-01 11:39:52.864251
https://mapara.ma/complements-alimentaires-naturels/1755-gph-diffusion-busserole-250-mg-100-gelules.html,GPH DIFFUSION,BUSSEROLE - 250 MG - 100 GÉLULES,"120,00",2022-09-01 11:39:52.864746
https://mapara.ma/complements-alimentaires-naturels/1754-gph-diffusion-bruyere-400mg-120-comprimes.html,GPH DIFFUSION,BRUYERE 400MG 120 COMPRIMÉS,"214,00",2022-09-01 11:39:52.865197
https://mapara.ma/complements-alimentaires-naturels/1753-gph-diffusion-bruyere-230mg-100-gelules.html,GPH DIFFUSION,BRUYERE 230MG 100 GÉLULES,"150,00",2022-09-01 11:39:52.865649
https://mapara.ma/complements-anti-age/1752-gph-diffusion-bourrache-bio-200-capsules.html,GPH DIFFUSION,BOURRACHE BIO 200 CAPSULES,"455,00",2022-09-01 11:39:52.866188
https://mapara.ma/complements-anti-age/1751-gph-diffusion-bourrache-bio-100-capsules.html,GPH DIFFUSION,BOURRACHE BIO 100 CAPSULES,"311,00",2022-09-01 11:39:52.866722
https://mapara.ma/complements-alimentaires-naturels/1748-gph-diffusion-bicarbonate-de-sodium-2000grs.html,GPH DIFFUSION,BICARBONATE DE SODIUM 2000GRS,"311,00",2022-09-01 11:39:52.867181
https://mapara.ma/complements-alimentaires-naturels/1747-gph-diffusion-bardane-400mg-120-comprimes.html,GPH DIFFUSION,BARDANE 400MG 120 COMPRIMÉS,"162,00",2022-09-01 11:39:52.867629
https://mapara.ma/complements-alimentaires-naturels/1745-gph-diffusion-bardane-100-gelules.html,GPH DIFFUSION,BARDANE 100 GÉLULES,"120,00",2022-09-01 11:39:52.868118
https://mapara.ma/complements-alimentaires-naturels/1746-gph-diffusion-bardane-200-gelules.html,GPH DIFFUSION,BARDANE 200 GÉLULES,"382,00",2022-09-01 11:39:52.868548
https://mapara.ma/-cartilages-et-articulations-/1744-gph-diffusion-bambou-tabashir-200-gelules.html,GPH DIFFUSION,BAMBOU TABASHIR 200 GÉLULES,"347,00",2022-09-01 11:39:52.869021
https://mapara.ma/-cartilages-et-articulations-/1743-gph-diffusion-bambou-tabashir-100-gelules.html,GPH DIFFUSION,BAMBOU TABASHIR 100 GÉLULES,"150,00",2022-09-01 11:39:52.869486
https://mapara.ma/complements-alimentaires/4704-midal-e.html,N/C,MIDAL E,"90,00",2022-09-01 11:39:52.870227
https://mapara.ma/complements-alimentaires/1785-gph-diffusion-gph-diffusion-gelee-royale-100-pure-30g.html,GPH DIFFUSION,GPH DIFFUSION GELEE ROYALE 100 PURE 30G,"243,00",2022-09-01 11:39:52.870999
https://mapara.ma/cheveux/4882-hair-stim-hairstim-cheveux-et-ongles-60-gelules.html,HAIR STIM,HAIRSTIM CHEVEUX ET ONGLES: 60 GELULES,"168,00",2022-09-01 11:39:52.871785
https://mapara.ma/complements-alimentaires/4948-eric-favre-gelee-royale-et-miel-enfants-10-flackpulls.html,N/C,ERIC FAVRE GELEE ROYALE ET MIEL ENFANTS 10 FLACKPULLS,"125,00",2022-09-01 11:39:52.874568
https://mapara.ma/accueil/4949-la-ruche-miel-gelee-royale-pollen-propolis.html,N/C,LA RUCHE MIEL+ GELEE ROYALE+ POLLEN+ PROPOLIS,"249,00",2022-09-01 11:39:52.875924
https://mapara.ma/accueil/4950-gelee-royale-1500-mg-par-ampoule-30-ampoule-de-15-ml.html,N/C,gelée royale 1500 mg par ampoule (30 ampoule de 15 ml),"319,00",2022-09-01 11:39:52.876686
https://mapara.ma/vitamines-et-forme/4951-zinc-vitamines-b-vitalite-60-gelules.html,N/C,ZINC & VITAMINES B VITALITÉ 60 GÉLULES,"130,00",2022-09-01 11:39:52.882594
https://mapara.ma/complements-cheveux-et-ongles/4993-perfectil-triple-action.html,N/C,PERFECTIL TRIPLE ACTION,"150,00",2022-09-01 11:39:52.883449
