lien,name,tagline,price,dates
https://mapara.ma/solaires-invisibles/3678-placentor-vegetal-creme-solaire-invisible-spf-50.html,PLACENTOR Végétal,CRÈME SOLAIRE INVISIBLE SPF 50+,"158,00",2022-08-15 16:11:00.978414
https://mapara.ma/savon-et-pain/2466-laino-savon-figue-75-g.html,LAINO,SAVON  FIGUE 75 G,"28,00",2022-08-15 16:11:00.978947
https://mapara.ma/eau-tonique-lotion-/372-bcombio-organic-eau-micellaire-400-ml.html,BcomBIO ORGANIC,EAU MICELLAIRE 400 ML,"148,00",2022-08-15 16:11:00.979459
https://mapara.ma/gommages-et-exfoliants-visage/373-bcombio-organic-exfoliant-doux-visage-75-ml.html,BcomBIO ORGANIC,EXFOLIANT DOUX VISAGE 75 ML,"128,00",2022-08-15 16:11:00.979972
https://mapara.ma/solaires-teintees/3679-placentor-vegetal-creme-solaire-teintee-spf-50.html,PLACENTOR Végétal,CRÈME SOLAIRE TEINTÉE SPF 50+,"158,00",2022-08-15 16:11:00.980540
https://mapara.ma/savon-et-pain/2469-laino-savon-plaisir-fleur-monoi-75-g.html,LAINO,SAVON PLAISIR FLEUR MONOI 75 G,"28,00",2022-08-15 16:11:00.981006
https://mapara.ma/rides-marquees-perte-de-fermete/3680-placentor-vegetal-creme-structurante-anti-age.html,PLACENTOR Végétal,CRÈME STRUCTURANTE ANTI-ÂGE,"198,00",2022-08-15 16:11:00.981470
https://mapara.ma/savon-et-pain/2470-laino-savon-fruits-rouges-75-g.html,LAINO,SAVON  FRUITS ROUGES 75 G,"28,00",2022-08-15 16:11:00.981927
https://mapara.ma/premieres-rides/374-bcombio-organic-fluide-anti-rides-matifiant-peaux-mixte-50-ml.html,BcomBIO ORGANIC,FLUIDE ANTI RIDES MATIFIANT PEAUX MIXTE 50 ML,"220,00",2022-08-15 16:11:00.982384
https://mapara.ma/savon-et-pain/2471-laino-savon-the-vert-feuille-de-menthe-75-g.html,LAINO,SAVON THÉ VERT FEUILLE DE MENTHE 75 G,"28,00",2022-08-15 16:11:00.982838
https://mapara.ma/gel-douche-savon-liquide-gommage/2475-laino-shampooing-douche-3-en-1-monoi-200ml.html,LAINO,SHAMPOOING DOUCHE 3 EN 1 MONOÏ 200ML,"38,00",2022-08-15 16:11:00.984700
https://mapara.ma/rides-installees/3681-placentor-vegetal-creme-structurante-anti-age-texture-legere.html,PLACENTOR Végétal,CRÈME STRUCTURANTE ANTI-ÂGE TEXTURE LÉGÈRE,"185,00",2022-08-15 16:11:00.985290
